type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.terminal,departure.delay,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,departure.gate,error
arrival,landed,dza,fmcz,2023-11-10t13:45:00.000,hah,fmch,2023-11-10t14:45:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,2023-11-10t13:42:00.000,2023-11-10t13:42:00.000,2023-11-10t13:42:00.000,,2023-11-10t14:26:00.000,2023-11-10t14:26:00.000,2023-11-10t14:26:00.000,,,
arrival,landed,dza,fmcz,2023-11-10t13:45:00.000,hah,fmch,2023-11-10t14:45:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,2023-11-10t13:42:00.000,2023-11-10t13:42:00.000,2023-11-10t13:42:00.000,,2023-11-10t14:26:00.000,2023-11-10t14:26:00.000,2023-11-10t14:26:00.000,,,
arrival,landed,dar,htda,2023-11-10t13:25:00.000,hah,fmch,2023-11-10t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,37.0,,2023-11-10t14:02:00.000,2023-11-10t14:02:00.000,2023-11-10t14:02:00.000,2023-11-10t15:07:00.000,2023-11-10t15:10:00.000,2023-11-10t15:10:00.000,2023-11-10t15:10:00.000,26.0,c5,
arrival,unknown,ajn,fmcv,2023-11-10t15:30:00.000,hah,fmch,2023-11-10t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2023-11-11t09:00:00.000,hah,fmch,2023-11-11t09:30:00.000,empty,,,522,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-11t10:00:00.000,hah,fmch,2023-11-11t11:15:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,50.0,2023-11-11t10:00:00.000,2023-11-11t10:49:00.000,2023-11-11t10:49:00.000,2023-11-11t10:49:00.000,2023-11-11t11:55:00.000,2023-11-11t11:55:00.000,2023-11-11t11:55:00.000,2023-11-11t11:55:00.000,40.0,,
arrival,landed,dar,htda,2023-11-11t10:00:00.000,hah,fmch,2023-11-11t11:15:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,50.0,2023-11-11t10:00:00.000,2023-11-11t10:49:00.000,2023-11-11t10:49:00.000,2023-11-11t10:49:00.000,2023-11-11t11:55:00.000,2023-11-11t11:55:00.000,2023-11-11t11:55:00.000,2023-11-11t11:55:00.000,40.0,,
arrival,landed,nbo,hkjk,2023-11-11t10:30:00.000,hah,fmch,2023-11-11t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,17.0,2023-11-11t10:30:00.000,2023-11-11t10:46:00.000,2023-11-11t10:46:00.000,2023-11-11t10:46:00.000,2023-11-11t12:40:00.000,2023-11-11t12:41:00.000,2023-11-11t12:41:00.000,2023-11-11t12:41:00.000,,,
arrival,landed,nbo,hkjk,2023-11-11t10:30:00.000,hah,fmch,2023-11-11t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,17.0,2023-11-11t10:30:00.000,2023-11-11t10:46:00.000,2023-11-11t10:46:00.000,2023-11-11t10:46:00.000,2023-11-11t12:40:00.000,2023-11-11t12:41:00.000,2023-11-11t12:41:00.000,2023-11-11t12:41:00.000,,,
arrival,landed,nbo,hkjk,2023-11-11t10:30:00.000,hah,fmch,2023-11-11t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,17.0,2023-11-11t10:30:00.000,2023-11-11t10:46:00.000,2023-11-11t10:46:00.000,2023-11-11t10:46:00.000,2023-11-11t12:40:00.000,2023-11-11t12:41:00.000,2023-11-11t12:41:00.000,2023-11-11t12:41:00.000,,,
arrival,landed,dar,htda,2023-11-11t13:25:00.000,hah,fmch,2023-11-11t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,,,2023-11-11t13:22:00.000,2023-11-11t13:22:00.000,2023-11-11t13:22:00.000,2023-11-11t14:29:00.000,2023-11-11t14:22:00.000,2023-11-11t14:22:00.000,2023-11-11t14:22:00.000,,c5,
arrival,unknown,ajn,fmcv,2023-11-11t15:30:00.000,hah,fmch,2023-11-11t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2023-11-12t10:15:00.000,hah,fmch,2023-11-12t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,14.0,,2023-11-12t10:28:00.000,2023-11-12t10:28:00.000,2023-11-12t10:28:00.000,2023-11-12t11:12:00.000,2023-11-12t11:15:00.000,2023-11-12t11:15:00.000,2023-11-12t11:15:00.000,1.0,,
arrival,landed,dza,fmcz,2023-11-12t10:15:00.000,hah,fmch,2023-11-12t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,14.0,,2023-11-12t10:28:00.000,2023-11-12t10:28:00.000,2023-11-12t10:28:00.000,2023-11-12t11:12:00.000,2023-11-12t11:15:00.000,2023-11-12t11:15:00.000,2023-11-12t11:15:00.000,1.0,,
arrival,landed,nbo,hkjk,2023-11-12t10:30:00.000,hah,fmch,2023-11-12t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,199.0,2023-11-12t13:15:00.000,2023-11-12t13:49:00.000,2023-11-12t13:49:00.000,2023-11-12t13:49:00.000,2023-11-12t15:45:00.000,,,,166.0,,
arrival,landed,dar,htda,2023-11-12t13:25:00.000,hah,fmch,2023-11-12t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,34.0,2023-11-12t13:38:00.000,2023-11-12t13:58:00.000,2023-11-12t13:58:00.000,2023-11-12t13:58:00.000,2023-11-12t14:59:00.000,2023-11-12t15:06:00.000,2023-11-12t15:06:00.000,2023-11-12t15:06:00.000,22.0,c5,
arrival,unknown,ajn,fmcv,2023-11-13t07:30:00.000,hah,fmch,2023-11-13t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2023-11-13t12:20:00.000,hah,fmch,2023-11-13t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-13t13:25:00.000,hah,fmch,2023-11-13t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,17.0,,2023-11-13t13:42:00.000,2023-11-13t13:42:00.000,2023-11-13t13:42:00.000,2023-11-13t14:44:00.000,,,,,c5,
arrival,unknown,nbo,hkjk,2023-11-13t22:45:00.000,hah,fmch,2023-11-14t01:15:00.000,kenya airways,kq,kqa,266,kq266,kqa266,,,,,,,1a,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2023-11-14t09:00:00.000,hah,fmch,2023-11-14t09:30:00.000,empty,,,522,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2023-11-14t10:15:00.000,hah,fmch,2023-11-14t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2023-11-14t10:15:00.000,hah,fmch,2023-11-14t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-14t11:00:00.000,hah,fmch,2023-11-14t12:15:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,,,2023-11-14t10:59:00.000,2023-11-14t10:59:00.000,2023-11-14t10:59:00.000,2023-11-14t12:04:00.000,2023-11-14t12:00:00.000,2023-11-14t12:00:00.000,2023-11-14t12:00:00.000,,,
arrival,landed,dar,htda,2023-11-14t11:00:00.000,hah,fmch,2023-11-14t12:15:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,,,2023-11-14t10:59:00.000,2023-11-14t10:59:00.000,2023-11-14t10:59:00.000,2023-11-14t12:04:00.000,2023-11-14t12:00:00.000,2023-11-14t12:00:00.000,2023-11-14t12:00:00.000,,,
arrival,landed,nbo,hkjk,2023-11-14t10:30:00.000,hah,fmch,2023-11-14t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,,2023-11-14t10:30:00.000,2023-11-14t10:30:00.000,2023-11-14t10:30:00.000,2023-11-14t10:30:00.000,,,,,,,
arrival,landed,nbo,hkjk,2023-11-14t10:30:00.000,hah,fmch,2023-11-14t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,,2023-11-14t10:30:00.000,2023-11-14t10:30:00.000,2023-11-14t10:30:00.000,2023-11-14t10:30:00.000,,,,,,,
arrival,landed,nbo,hkjk,2023-11-14t10:30:00.000,hah,fmch,2023-11-14t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,,2023-11-14t10:30:00.000,2023-11-14t10:30:00.000,2023-11-14t10:30:00.000,2023-11-14t10:30:00.000,,,,,,,
arrival,unknown,dar,htda,2023-11-14t13:25:00.000,hah,fmch,2023-11-14t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,60.0,2023-11-14t14:25:00.000,,,,,,,,,c5,
arrival,unknown,ajn,fmcv,2023-11-15t07:30:00.000,hah,fmch,2023-11-15t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2023-11-15t10:15:00.000,hah,fmch,2023-11-15t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,2023-11-15t10:14:00.000,2023-11-15t10:14:00.000,2023-11-15t10:14:00.000,2023-11-15t11:02:00.000,2023-11-15t11:02:00.000,2023-11-15t11:02:00.000,2023-11-15t11:02:00.000,,,
arrival,landed,dza,fmcz,2023-11-15t10:15:00.000,hah,fmch,2023-11-15t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,2023-11-15t10:14:00.000,2023-11-15t10:14:00.000,2023-11-15t10:14:00.000,2023-11-15t11:02:00.000,2023-11-15t11:02:00.000,2023-11-15t11:02:00.000,2023-11-15t11:02:00.000,,,
arrival,unknown,nwa,fmci,2023-11-15t12:20:00.000,hah,fmch,2023-11-15t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nbo,hkjk,2023-11-15t10:30:00.000,hah,fmch,2023-11-15t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,45.0,2023-11-15t10:30:00.000,2023-11-15t11:15:00.000,2023-11-15t11:15:00.000,2023-11-15t11:15:00.000,2023-11-15t13:10:00.000,,,,10.0,,
arrival,unknown,nbo,hkjk,2023-11-15t10:30:00.000,hah,fmch,2023-11-15t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,45.0,2023-11-15t10:30:00.000,2023-11-15t11:15:00.000,2023-11-15t11:15:00.000,2023-11-15t11:15:00.000,2023-11-15t13:10:00.000,,,,10.0,,
arrival,unknown,nbo,hkjk,2023-11-15t10:30:00.000,hah,fmch,2023-11-15t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,45.0,2023-11-15t10:30:00.000,2023-11-15t11:15:00.000,2023-11-15t11:15:00.000,2023-11-15t11:15:00.000,2023-11-15t13:10:00.000,,,,10.0,,
arrival,landed,dza,fmcz,2023-11-15t12:15:00.000,hah,fmch,2023-11-15t13:00:00.000,air france,af,afr,3253,af3253,afr3253,air austral,uu,reu,274,uu274,reu274,,23.0,,2023-11-15t12:37:00.000,2023-11-15t12:37:00.000,2023-11-15t12:37:00.000,2023-11-15t13:14:00.000,2023-11-15t13:16:00.000,2023-11-15t13:16:00.000,2023-11-15t13:16:00.000,16.0,,
arrival,landed,dza,fmcz,2023-11-15t12:15:00.000,hah,fmch,2023-11-15t13:00:00.000,air austral,uu,reu,274,uu274,reu274,,,,,,,,23.0,,2023-11-15t12:37:00.000,2023-11-15t12:37:00.000,2023-11-15t12:37:00.000,2023-11-15t13:14:00.000,2023-11-15t13:16:00.000,2023-11-15t13:16:00.000,2023-11-15t13:16:00.000,16.0,,
arrival,landed,dar,htda,2023-11-15t13:25:00.000,hah,fmch,2023-11-15t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,6.0,,2023-11-15t13:30:00.000,2023-11-15t13:30:00.000,2023-11-15t13:30:00.000,2023-11-15t14:35:00.000,2023-11-15t14:31:00.000,2023-11-15t14:31:00.000,2023-11-15t14:31:00.000,,c5,
arrival,unknown,ajn,fmcv,2023-11-15t15:30:00.000,hah,fmch,2023-11-15t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2023-11-16t07:30:00.000,hah,fmch,2023-11-16t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-16t11:00:00.000,hah,fmch,2023-11-16t12:15:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,11.0,2023-11-16t11:00:00.000,2023-11-16t11:11:00.000,2023-11-16t11:11:00.000,2023-11-16t11:11:00.000,2023-11-16t12:11:00.000,2023-11-16t12:12:00.000,2023-11-16t12:12:00.000,2023-11-16t12:12:00.000,,,
arrival,landed,dar,htda,2023-11-16t11:00:00.000,hah,fmch,2023-11-16t12:15:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,11.0,2023-11-16t11:00:00.000,2023-11-16t11:11:00.000,2023-11-16t11:11:00.000,2023-11-16t11:11:00.000,2023-11-16t12:11:00.000,2023-11-16t12:12:00.000,2023-11-16t12:12:00.000,2023-11-16t12:12:00.000,,,
arrival,unknown,dar,htda,2023-11-16t12:00:00.000,hah,fmch,2023-11-16t13:40:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2023-11-16t12:00:00.000,hah,fmch,2023-11-16t13:40:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-16t13:25:00.000,hah,fmch,2023-11-16t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,8.0,,2023-11-16t13:32:00.000,2023-11-16t13:32:00.000,2023-11-16t13:32:00.000,2023-11-16t14:37:00.000,2023-11-16t14:42:00.000,2023-11-16t14:42:00.000,2023-11-16t14:42:00.000,,c5,
arrival,unknown,ajn,fmcv,2023-11-16t15:20:00.000,hah,fmch,2023-11-16t16:00:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2023-11-16t15:20:00.000,hah,fmch,2023-11-16t16:00:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-17t05:25:00.000,hah,fmch,2023-11-17t06:35:00.000,etihad airways,ey,etd,4954,ey4954,etd4954,egyptair,ms,msr,841,ms841,msr841,,9.0,2023-11-17t05:25:00.000,2023-11-17t05:34:00.000,2023-11-17t05:34:00.000,2023-11-17t05:34:00.000,2023-11-17t06:35:00.000,2023-11-17t06:42:00.000,2023-11-17t06:42:00.000,2023-11-17t06:42:00.000,8.0,,
arrival,landed,dar,htda,2023-11-17t05:25:00.000,hah,fmch,2023-11-17t06:35:00.000,egyptair,ms,msr,841,ms841,msr841,,,,,,,,9.0,2023-11-17t05:25:00.000,2023-11-17t05:34:00.000,2023-11-17t05:34:00.000,2023-11-17t05:34:00.000,2023-11-17t06:35:00.000,2023-11-17t06:42:00.000,2023-11-17t06:42:00.000,2023-11-17t06:42:00.000,8.0,,
arrival,unknown,ajn,fmcv,2023-11-17t07:30:00.000,hah,fmch,2023-11-17t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2023-11-17t12:20:00.000,hah,fmch,2023-11-17t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nbo,hkjk,2023-11-17t10:30:00.000,hah,fmch,2023-11-17t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,1.0,2023-11-17t10:30:00.000,2023-11-17t10:31:00.000,2023-11-17t10:31:00.000,2023-11-17t10:31:00.000,,,,,,,
arrival,unknown,nbo,hkjk,2023-11-17t10:30:00.000,hah,fmch,2023-11-17t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,1.0,2023-11-17t10:30:00.000,2023-11-17t10:31:00.000,2023-11-17t10:31:00.000,2023-11-17t10:31:00.000,,,,,,,
arrival,unknown,nbo,hkjk,2023-11-17t10:30:00.000,hah,fmch,2023-11-17t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,1.0,2023-11-17t10:30:00.000,2023-11-17t10:31:00.000,2023-11-17t10:31:00.000,2023-11-17t10:31:00.000,,,,,,,
arrival,landed,dar,htda,2023-11-17t13:25:00.000,hah,fmch,2023-11-17t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,4.0,,2023-11-17t13:28:00.000,2023-11-17t13:28:00.000,2023-11-17t13:28:00.000,2023-11-17t14:33:00.000,2023-11-17t14:35:00.000,2023-11-17t14:35:00.000,2023-11-17t14:35:00.000,,c5,
arrival,unknown,ajn,fmcv,2023-11-17t15:30:00.000,hah,fmch,2023-11-17t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2023-11-18t09:00:00.000,hah,fmch,2023-11-18t09:30:00.000,empty,,,522,,,,,,,,,,,,,,,,,,,,,
arrival,landed,nbo,hkjk,2023-11-18t10:30:00.000,hah,fmch,2023-11-18t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,11.0,2023-11-18t10:30:00.000,2023-11-18t10:40:00.000,2023-11-18t10:40:00.000,2023-11-18t10:40:00.000,2023-11-18t12:32:00.000,2023-11-18t12:32:00.000,2023-11-18t12:32:00.000,2023-11-18t12:32:00.000,,,
arrival,landed,nbo,hkjk,2023-11-18t10:30:00.000,hah,fmch,2023-11-18t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,11.0,2023-11-18t10:30:00.000,2023-11-18t10:40:00.000,2023-11-18t10:40:00.000,2023-11-18t10:40:00.000,2023-11-18t12:32:00.000,2023-11-18t12:32:00.000,2023-11-18t12:32:00.000,2023-11-18t12:32:00.000,,,
arrival,landed,nbo,hkjk,2023-11-18t10:30:00.000,hah,fmch,2023-11-18t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,11.0,2023-11-18t10:30:00.000,2023-11-18t10:40:00.000,2023-11-18t10:40:00.000,2023-11-18t10:40:00.000,2023-11-18t12:32:00.000,2023-11-18t12:32:00.000,2023-11-18t12:32:00.000,2023-11-18t12:32:00.000,,,
arrival,unknown,dar,htda,2023-11-18t12:00:00.000,hah,fmch,2023-11-18t13:40:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2023-11-18t12:00:00.000,hah,fmch,2023-11-18t13:40:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2023-11-18t15:30:00.000,hah,fmch,2023-11-18t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-18t13:25:00.000,hah,fmch,2023-11-18t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,72.0,,2023-11-18t14:37:00.000,2023-11-18t14:37:00.000,2023-11-18t14:37:00.000,2023-11-18t15:37:00.000,,,,53.0,c5,
arrival,unknown,ajn,fmcv,2023-11-18t15:20:00.000,hah,fmch,2023-11-18t16:00:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2023-11-18t15:20:00.000,hah,fmch,2023-11-18t16:00:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,unknown,dar,htda,2023-11-18t15:40:00.000,hah,fmch,2023-11-18t16:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,,,,,,,,,,,,
arrival,unknown,dar,htda,2023-11-18t15:40:00.000,hah,fmch,2023-11-18t16:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-18t15:40:00.000,hah,fmch,2023-11-18t18:45:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,151.0,,2023-11-18t18:11:00.000,2023-11-18t18:11:00.000,2023-11-18t18:11:00.000,2023-11-18t19:37:00.000,,,,52.0,,
arrival,landed,lgg,eblg,2023-11-18t03:00:00.000,hah,fmch,2023-11-18t13:58:00.000,cm airlines,cc,omt,4072,cc4072,omt4072,,,,,,,,102.0,2023-11-18t04:15:00.000,2023-11-18t04:41:00.000,2023-11-18t04:41:00.000,2023-11-18t04:41:00.000,2023-11-18t15:22:00.000,,,,85.0,,
arrival,landed,dza,fmcz,2023-11-19t10:15:00.000,hah,fmch,2023-11-19t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,28.0,,2023-11-19t10:43:00.000,2023-11-19t10:43:00.000,2023-11-19t10:43:00.000,,2023-11-19t11:37:00.000,2023-11-19t11:37:00.000,2023-11-19t11:37:00.000,22.0,,
arrival,landed,dza,fmcz,2023-11-19t10:15:00.000,hah,fmch,2023-11-19t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,28.0,,2023-11-19t10:43:00.000,2023-11-19t10:43:00.000,2023-11-19t10:43:00.000,,2023-11-19t11:37:00.000,2023-11-19t11:37:00.000,2023-11-19t11:37:00.000,22.0,,
arrival,unknown,nbo,hkjk,2023-11-19t10:30:00.000,hah,fmch,2023-11-19t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,148.0,2023-11-19t12:58:00.000,,,,,,,,,,
arrival,landed,dar,htda,2023-11-19t13:25:00.000,hah,fmch,2023-11-19t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,14.0,2023-11-19t13:24:00.000,2023-11-19t13:39:00.000,2023-11-19t13:39:00.000,2023-11-19t13:39:00.000,2023-11-19t14:40:00.000,2023-11-19t14:47:00.000,2023-11-19t14:47:00.000,2023-11-19t14:47:00.000,2.0,c5,
arrival,unknown,ajn,fmcv,2023-11-20t07:30:00.000,hah,fmch,2023-11-20t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2023-11-20t12:20:00.000,hah,fmch,2023-11-20t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-20t13:25:00.000,hah,fmch,2023-11-20t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,43.0,,2023-11-20t14:08:00.000,2023-11-20t14:08:00.000,2023-11-20t14:08:00.000,2023-11-20t15:11:00.000,,,,27.0,c5,
arrival,unknown,nwa,fmci,2023-11-21t09:00:00.000,hah,fmch,2023-11-21t09:30:00.000,empty,,,522,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2023-11-21t10:15:00.000,hah,fmch,2023-11-21t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2023-11-21t10:15:00.000,hah,fmch,2023-11-21t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2023-11-21t11:00:00.000,hah,fmch,2023-11-21t12:15:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,16.0,,2023-11-21t11:15:00.000,2023-11-21t11:15:00.000,2023-11-21t11:15:00.000,2023-11-21t12:19:00.000,2023-11-21t12:17:00.000,2023-11-21t12:17:00.000,2023-11-21t12:17:00.000,3.0,,
arrival,landed,dar,htda,2023-11-21t11:00:00.000,hah,fmch,2023-11-21t12:15:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,16.0,,2023-11-21t11:15:00.000,2023-11-21t11:15:00.000,2023-11-21t11:15:00.000,2023-11-21t12:19:00.000,2023-11-21t12:17:00.000,2023-11-21t12:17:00.000,2023-11-21t12:17:00.000,3.0,,
arrival,landed,nbo,hkjk,2023-11-21t10:30:00.000,hah,fmch,2023-11-21t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,20.0,2023-11-21t10:30:00.000,2023-11-21t10:49:00.000,2023-11-21t10:49:00.000,2023-11-21t10:49:00.000,2023-11-21t12:40:00.000,2023-11-21t12:37:00.000,2023-11-21t12:37:00.000,2023-11-21t12:37:00.000,,,
arrival,landed,nbo,hkjk,2023-11-21t10:30:00.000,hah,fmch,2023-11-21t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,20.0,2023-11-21t10:30:00.000,2023-11-21t10:49:00.000,2023-11-21t10:49:00.000,2023-11-21t10:49:00.000,2023-11-21t12:40:00.000,2023-11-21t12:37:00.000,2023-11-21t12:37:00.000,2023-11-21t12:37:00.000,,,
arrival,landed,nbo,hkjk,2023-11-21t10:30:00.000,hah,fmch,2023-11-21t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,20.0,2023-11-21t10:30:00.000,2023-11-21t10:49:00.000,2023-11-21t10:49:00.000,2023-11-21t10:49:00.000,2023-11-21t12:40:00.000,2023-11-21t12:37:00.000,2023-11-21t12:37:00.000,2023-11-21t12:37:00.000,,,
arrival,landed,dar,htda,2023-11-21t13:25:00.000,hah,fmch,2023-11-21t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,24.0,,2023-11-21t13:48:00.000,2023-11-21t13:48:00.000,2023-11-21t13:48:00.000,2023-11-21t14:54:00.000,2023-11-21t14:58:00.000,2023-11-21t14:58:00.000,2023-11-21t14:58:00.000,14.0,c5,
arrival,unknown,ajn,fmcv,2023-11-22t07:30:00.000,hah,fmch,2023-11-22t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2023-11-22t10:15:00.000,hah,fmch,2023-11-22t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,10.0,,2023-11-22t10:25:00.000,2023-11-22t10:25:00.000,2023-11-22t10:25:00.000,,,,,,,
