type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,departure.estimatedTime,arrival.baggage,arrival.gate,error
departure,active,vca,vvct,2024-08-27t13:55:00.000,,,,han,vvnb,t1,2024-08-27t16:05:00.000,,,a1,a1,4468,a14468,a14468,,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-27t13:55:00.000,,,,han,vvnb,t1,2024-08-27t16:05:00.000,,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-27t14:05:00.000,,,,han,vvnb,t1,2024-08-27t16:20:00.000,,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-27t14:20:00.000,2024-08-27t14:41:00.000,2024-08-27t14:41:00.000,2024-08-27t14:41:00.000,han,vvnb,t1,2024-08-27t16:20:00.000,2024-08-27t16:36:00.000,,a1,a1,2462,a12462,a12462,21.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,16.0,,,,
departure,active,vca,vvct,2024-08-27t14:20:00.000,2024-08-27t14:41:00.000,2024-08-27t14:41:00.000,2024-08-27t14:41:00.000,han,vvnb,t1,2024-08-27t16:20:00.000,2024-08-27t16:36:00.000,flexflight,w2,fxt,4462,w24462,fxt4462,21.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,16.0,,,,
departure,active,vca,vvct,2024-08-27t14:20:00.000,2024-08-27t14:41:00.000,2024-08-27t14:41:00.000,2024-08-27t14:41:00.000,han,vvnb,t1,2024-08-27t16:20:00.000,2024-08-27t16:36:00.000,,h1,h1,4332,h14332,h14332,21.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,16.0,,,,
departure,active,vca,vvct,2024-08-27t14:20:00.000,2024-08-27t14:41:00.000,2024-08-27t14:41:00.000,2024-08-27t14:41:00.000,han,vvnb,t1,2024-08-27t16:20:00.000,2024-08-27t16:36:00.000,vietjet air,vj,vjc,462,vj462,vjc462,21.0,,,,,,,,,,16.0,,,,
departure,active,vca,vvct,2024-08-27t14:20:00.000,2024-08-27t14:19:00.000,2024-08-27t14:19:00.000,2024-08-27t14:19:00.000,vcs,vvcs,,2024-08-27t15:20:00.000,,vietnam airlines,vn,hvn,8070,vn8070,hvn8070,,,,,,,,2024-08-27t15:03:00.000,2024-08-27t15:03:00.000,2024-08-27t15:03:00.000,,,,,
departure,active,vca,vvct,2024-08-27t15:15:00.000,2024-08-27t15:41:00.000,2024-08-27t15:41:00.000,2024-08-27t15:41:00.000,dad,vvdn,1,2024-08-27t16:45:00.000,2024-08-27t16:48:00.000,,a1,a1,2702,a12702,a12702,27.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,4.0,,,,
departure,active,vca,vvct,2024-08-27t15:15:00.000,2024-08-27t15:41:00.000,2024-08-27t15:41:00.000,2024-08-27t15:41:00.000,dad,vvdn,1,2024-08-27t16:45:00.000,2024-08-27t16:48:00.000,flexflight,w2,fxt,4702,w24702,fxt4702,27.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,4.0,,,,
departure,active,vca,vvct,2024-08-27t15:15:00.000,2024-08-27t15:41:00.000,2024-08-27t15:41:00.000,2024-08-27t15:41:00.000,dad,vvdn,1,2024-08-27t16:45:00.000,2024-08-27t16:48:00.000,,h1,h1,4348,h14348,h14348,27.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,4.0,,,,
departure,active,vca,vvct,2024-08-27t15:15:00.000,2024-08-27t15:41:00.000,2024-08-27t15:41:00.000,2024-08-27t15:41:00.000,dad,vvdn,1,2024-08-27t16:45:00.000,2024-08-27t16:48:00.000,vietjet air,vj,vjc,702,vj702,vjc702,27.0,,,,,,,,,,4.0,,,,
departure,active,vca,vvct,2024-08-27t19:30:00.000,,,,han,vvnb,t1,2024-08-27t21:40:00.000,,,a1,a1,2466,a12466,a12466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-08-27t19:30:00.000,,,,han,vvnb,t1,2024-08-27t21:40:00.000,,flexflight,w2,fxt,4466,w24466,fxt4466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-08-27t19:30:00.000,,,,han,vvnb,t1,2024-08-27t21:40:00.000,,,h1,h1,4036,h14036,h14036,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-08-27t19:30:00.000,,,,han,vvnb,t1,2024-08-27t21:40:00.000,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-27t20:00:00.000,2024-08-27t20:10:00.000,2024-08-27t20:10:00.000,2024-08-27t20:10:00.000,han,vvnb,t1,2024-08-27t22:15:00.000,,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,10.0,,,,,,,,,,,,,,
departure,unknown,vca,vvct,2024-08-27t23:00:00.000,,,,han,vvnb,1,2024-08-28t01:15:00.000,,vietnam airlines,vn,hvn,7202,vn7202,hvn7202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-28t08:45:00.000,2024-08-28t08:56:00.000,2024-08-28t08:56:00.000,2024-08-28t08:56:00.000,vii,vvvh,,2024-08-28t10:35:00.000,2024-08-28t10:33:00.000,,a1,a1,2480,a12480,a12480,12.0,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-08-28t08:45:00.000,2024-08-28t08:56:00.000,2024-08-28t08:56:00.000,2024-08-28t08:56:00.000,vii,vvvh,,2024-08-28t10:35:00.000,2024-08-28t10:33:00.000,flexflight,w2,fxt,4480,w24480,fxt4480,12.0,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-08-28t08:45:00.000,2024-08-28t08:56:00.000,2024-08-28t08:56:00.000,2024-08-28t08:56:00.000,vii,vvvh,,2024-08-28t10:35:00.000,2024-08-28t10:33:00.000,,h1,h1,4438,h14438,h14438,12.0,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-08-28t08:45:00.000,2024-08-28t08:56:00.000,2024-08-28t08:56:00.000,2024-08-28t08:56:00.000,vii,vvvh,,2024-08-28t10:35:00.000,2024-08-28t10:33:00.000,vietjet air,vj,vjc,480,vj480,vjc480,12.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-28t10:05:00.000,2024-08-28t10:08:00.000,2024-08-28t10:08:00.000,2024-08-28t10:08:00.000,han,vvnb,t1,2024-08-28t12:20:00.000,2024-08-28t12:00:00.000,vietnam airlines,vn,hvn,1200,vn1200,hvn1200,3.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-28t13:55:00.000,2024-08-28t13:58:00.000,2024-08-28t13:58:00.000,2024-08-28t13:58:00.000,han,vvnb,t1,2024-08-28t16:05:00.000,2024-08-28t15:53:00.000,,h1,h1,5158,h15158,h15158,4.0,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-28t13:55:00.000,2024-08-28t13:58:00.000,2024-08-28t13:58:00.000,2024-08-28t13:58:00.000,han,vvnb,t1,2024-08-28t16:05:00.000,2024-08-28t15:53:00.000,flexflight,w2,fxt,3468,w23468,fxt3468,4.0,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-28t13:55:00.000,2024-08-28t13:58:00.000,2024-08-28t13:58:00.000,2024-08-28t13:58:00.000,han,vvnb,t1,2024-08-28t16:05:00.000,2024-08-28t15:53:00.000,,a1,a1,4468,a14468,a14468,4.0,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-28t13:55:00.000,2024-08-28t13:58:00.000,2024-08-28t13:58:00.000,2024-08-28t13:58:00.000,han,vvnb,t1,2024-08-28t16:05:00.000,2024-08-28t15:53:00.000,vietjet air,vj,vjc,1468,vj1468,vjc1468,4.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-28t14:05:00.000,,,,han,vvnb,t1,2024-08-28t16:20:00.000,,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-28t14:20:00.000,2024-08-28t14:43:00.000,2024-08-28t14:43:00.000,2024-08-28t14:43:00.000,han,vvnb,t1,2024-08-28t16:20:00.000,2024-08-28t16:38:00.000,,a1,a1,2462,a12462,a12462,24.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,18.0,,,,
departure,active,vca,vvct,2024-08-28t14:20:00.000,2024-08-28t14:43:00.000,2024-08-28t14:43:00.000,2024-08-28t14:43:00.000,han,vvnb,t1,2024-08-28t16:20:00.000,2024-08-28t16:38:00.000,flexflight,w2,fxt,4462,w24462,fxt4462,24.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,18.0,,,,
departure,active,vca,vvct,2024-08-28t14:20:00.000,2024-08-28t14:43:00.000,2024-08-28t14:43:00.000,2024-08-28t14:43:00.000,han,vvnb,t1,2024-08-28t16:20:00.000,2024-08-28t16:38:00.000,,h1,h1,4332,h14332,h14332,24.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,18.0,,,,
departure,active,vca,vvct,2024-08-28t14:20:00.000,2024-08-28t14:43:00.000,2024-08-28t14:43:00.000,2024-08-28t14:43:00.000,han,vvnb,t1,2024-08-28t16:20:00.000,2024-08-28t16:38:00.000,vietjet air,vj,vjc,462,vj462,vjc462,24.0,,,,,,,,,,18.0,,,,
departure,active,vca,vvct,2024-08-28t14:20:00.000,2024-08-28t14:19:00.000,2024-08-28t14:19:00.000,2024-08-28t14:19:00.000,vcs,vvcs,,2024-08-28t15:20:00.000,,vietnam airlines,vn,hvn,8070,vn8070,hvn8070,,,,,,,,2024-08-28t15:03:00.000,2024-08-28t15:03:00.000,2024-08-28t15:03:00.000,,,,,
departure,active,vca,vvct,2024-08-28t15:15:00.000,,,,dad,vvdn,1,2024-08-28t16:45:00.000,,,a1,a1,2702,a12702,a12702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-08-28t15:15:00.000,,,,dad,vvdn,1,2024-08-28t16:45:00.000,,flexflight,w2,fxt,4702,w24702,fxt4702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-08-28t15:15:00.000,,,,dad,vvdn,1,2024-08-28t16:45:00.000,,,h1,h1,4348,h14348,h14348,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-08-28t15:15:00.000,,,,dad,vvdn,1,2024-08-28t16:45:00.000,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-28t17:45:00.000,,,,dad,vvdn,1,2024-08-28t19:10:00.000,,vietnam airlines,vn,hvn,1440,vn1440,hvn1440,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-28t20:00:00.000,2024-08-28t20:03:00.000,2024-08-28t20:03:00.000,2024-08-28t20:03:00.000,han,vvnb,t1,2024-08-28t22:15:00.000,2024-08-28t21:58:00.000,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,4.0,,,,,,,,,,,,,,
departure,unknown,vca,vvct,2024-08-28t22:25:00.000,,,,han,vvnb,1,2024-08-29t00:40:00.000,,vietnam airlines,vn,hvn,7202,vn7202,hvn7202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-29t08:35:00.000,,,,hph,vvci,,2024-08-29t10:40:00.000,,,a1,a1,2488,a12488,a12488,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2024-08-29t08:35:00.000,,,,hph,vvci,,2024-08-29t10:40:00.000,,flexflight,w2,fxt,4488,w24488,fxt4488,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2024-08-29t08:35:00.000,,,,hph,vvci,,2024-08-29t10:40:00.000,,,h1,h1,4388,h14388,h14388,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2024-08-29t08:35:00.000,,,,hph,vvci,,2024-08-29t10:40:00.000,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-29t10:05:00.000,2024-08-29t10:03:00.000,2024-08-29t10:03:00.000,2024-08-29t10:03:00.000,han,vvnb,t1,2024-08-29t12:20:00.000,2024-08-29t11:56:00.000,vietnam airlines,vn,hvn,1200,vn1200,hvn1200,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-29t13:55:00.000,2024-08-29t14:04:00.000,2024-08-29t14:04:00.000,2024-08-29t14:04:00.000,han,vvnb,t1,2024-08-29t16:05:00.000,2024-08-29t15:59:00.000,,h1,h1,5158,h15158,h15158,9.0,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-29t13:55:00.000,2024-08-29t14:04:00.000,2024-08-29t14:04:00.000,2024-08-29t14:04:00.000,han,vvnb,t1,2024-08-29t16:05:00.000,2024-08-29t15:59:00.000,flexflight,w2,fxt,3468,w23468,fxt3468,9.0,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-29t13:55:00.000,2024-08-29t14:04:00.000,2024-08-29t14:04:00.000,2024-08-29t14:04:00.000,han,vvnb,t1,2024-08-29t16:05:00.000,2024-08-29t15:59:00.000,,a1,a1,4468,a14468,a14468,9.0,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-29t13:55:00.000,2024-08-29t14:04:00.000,2024-08-29t14:04:00.000,2024-08-29t14:04:00.000,han,vvnb,t1,2024-08-29t16:05:00.000,2024-08-29t15:59:00.000,vietjet air,vj,vjc,1468,vj1468,vjc1468,9.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-29t14:05:00.000,2024-08-29t14:23:00.000,2024-08-29t14:23:00.000,2024-08-29t14:23:00.000,han,vvnb,t1,2024-08-29t16:20:00.000,2024-08-29t16:16:00.000,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,18.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-29t14:20:00.000,2024-08-29t14:38:00.000,2024-08-29t14:38:00.000,2024-08-29t14:38:00.000,han,vvnb,t1,2024-08-29t16:20:00.000,2024-08-29t16:33:00.000,,a1,a1,2462,a12462,a12462,19.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,14.0,,,,
departure,active,vca,vvct,2024-08-29t14:20:00.000,2024-08-29t14:38:00.000,2024-08-29t14:38:00.000,2024-08-29t14:38:00.000,han,vvnb,t1,2024-08-29t16:20:00.000,2024-08-29t16:33:00.000,flexflight,w2,fxt,4462,w24462,fxt4462,19.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,14.0,,,,
departure,active,vca,vvct,2024-08-29t14:20:00.000,2024-08-29t14:38:00.000,2024-08-29t14:38:00.000,2024-08-29t14:38:00.000,han,vvnb,t1,2024-08-29t16:20:00.000,2024-08-29t16:33:00.000,,h1,h1,4332,h14332,h14332,19.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,14.0,,,,
departure,active,vca,vvct,2024-08-29t14:20:00.000,2024-08-29t14:38:00.000,2024-08-29t14:38:00.000,2024-08-29t14:38:00.000,han,vvnb,t1,2024-08-29t16:20:00.000,2024-08-29t16:33:00.000,vietjet air,vj,vjc,462,vj462,vjc462,19.0,,,,,,,,,,14.0,,,,
departure,active,vca,vvct,2024-08-29t14:20:00.000,2024-08-29t14:28:00.000,2024-08-29t14:28:00.000,2024-08-29t14:28:00.000,vcs,vvcs,,2024-08-29t15:20:00.000,2024-08-29t15:04:00.000,vietnam airlines,vn,hvn,8070,vn8070,hvn8070,8.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-29t15:15:00.000,2024-08-29t15:53:00.000,2024-08-29t15:53:00.000,2024-08-29t15:53:00.000,dad,vvdn,1,2024-08-29t16:45:00.000,,,a1,a1,2702,a12702,a12702,38.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-08-29t15:15:00.000,2024-08-29t15:53:00.000,2024-08-29t15:53:00.000,2024-08-29t15:53:00.000,dad,vvdn,1,2024-08-29t16:45:00.000,,flexflight,w2,fxt,4702,w24702,fxt4702,38.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-08-29t15:15:00.000,2024-08-29t15:53:00.000,2024-08-29t15:53:00.000,2024-08-29t15:53:00.000,dad,vvdn,1,2024-08-29t16:45:00.000,,,h1,h1,4348,h14348,h14348,38.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-08-29t15:15:00.000,2024-08-29t15:53:00.000,2024-08-29t15:53:00.000,2024-08-29t15:53:00.000,dad,vvdn,1,2024-08-29t16:45:00.000,,vietjet air,vj,vjc,702,vj702,vjc702,38.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-29t19:30:00.000,2024-08-29t19:50:00.000,2024-08-29t19:50:00.000,2024-08-29t19:50:00.000,han,vvnb,t1,2024-08-29t21:40:00.000,2024-08-29t21:45:00.000,,a1,a1,2466,a12466,a12466,20.0,vietjet air,vj,vjc,466,vj466,vjc466,,,,5.0,,,,
departure,active,vca,vvct,2024-08-29t19:30:00.000,2024-08-29t19:50:00.000,2024-08-29t19:50:00.000,2024-08-29t19:50:00.000,han,vvnb,t1,2024-08-29t21:40:00.000,2024-08-29t21:45:00.000,flexflight,w2,fxt,4466,w24466,fxt4466,20.0,vietjet air,vj,vjc,466,vj466,vjc466,,,,5.0,,,,
departure,active,vca,vvct,2024-08-29t19:30:00.000,2024-08-29t19:50:00.000,2024-08-29t19:50:00.000,2024-08-29t19:50:00.000,han,vvnb,t1,2024-08-29t21:40:00.000,2024-08-29t21:45:00.000,,h1,h1,4036,h14036,h14036,20.0,vietjet air,vj,vjc,466,vj466,vjc466,,,,5.0,,,,
departure,active,vca,vvct,2024-08-29t19:30:00.000,2024-08-29t19:50:00.000,2024-08-29t19:50:00.000,2024-08-29t19:50:00.000,han,vvnb,t1,2024-08-29t21:40:00.000,2024-08-29t21:45:00.000,vietjet air,vj,vjc,466,vj466,vjc466,20.0,,,,,,,,,,5.0,,,,
departure,active,vca,vvct,2024-08-29t20:00:00.000,2024-08-29t20:06:00.000,2024-08-29t20:06:00.000,2024-08-29t20:06:00.000,han,vvnb,t1,2024-08-29t22:15:00.000,2024-08-29t22:04:00.000,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,7.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-29t22:35:00.000,,,,han,vvnb,1,2024-08-30t00:50:00.000,,vietnam airlines,vn,hvn,7202,vn7202,hvn7202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-30t08:45:00.000,2024-08-30t09:01:00.000,2024-08-30t09:01:00.000,2024-08-30t09:01:00.000,vii,vvvh,,2024-08-30t10:35:00.000,2024-08-30t10:35:00.000,,a1,a1,2480,a12480,a12480,16.0,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-08-30t08:45:00.000,2024-08-30t09:01:00.000,2024-08-30t09:01:00.000,2024-08-30t09:01:00.000,vii,vvvh,,2024-08-30t10:35:00.000,2024-08-30t10:35:00.000,flexflight,w2,fxt,4480,w24480,fxt4480,16.0,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-08-30t08:45:00.000,2024-08-30t09:01:00.000,2024-08-30t09:01:00.000,2024-08-30t09:01:00.000,vii,vvvh,,2024-08-30t10:35:00.000,2024-08-30t10:35:00.000,,h1,h1,4438,h14438,h14438,16.0,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-08-30t08:45:00.000,2024-08-30t09:01:00.000,2024-08-30t09:01:00.000,2024-08-30t09:01:00.000,vii,vvvh,,2024-08-30t10:35:00.000,2024-08-30t10:35:00.000,vietjet air,vj,vjc,480,vj480,vjc480,16.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-30t10:05:00.000,2024-08-30t10:12:00.000,2024-08-30t10:12:00.000,2024-08-30t10:12:00.000,han,vvnb,t1,2024-08-30t12:20:00.000,2024-08-30t12:05:00.000,vietnam airlines,vn,hvn,1200,vn1200,hvn1200,8.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-30t13:55:00.000,2024-08-30t13:56:00.000,2024-08-30t13:56:00.000,2024-08-30t13:56:00.000,han,vvnb,t1,2024-08-30t16:05:00.000,2024-08-30t15:51:00.000,,h1,h1,5158,h15158,h15158,1.0,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-30t13:55:00.000,2024-08-30t13:56:00.000,2024-08-30t13:56:00.000,2024-08-30t13:56:00.000,han,vvnb,t1,2024-08-30t16:05:00.000,2024-08-30t15:51:00.000,flexflight,w2,fxt,3468,w23468,fxt3468,1.0,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-30t13:55:00.000,2024-08-30t13:56:00.000,2024-08-30t13:56:00.000,2024-08-30t13:56:00.000,han,vvnb,t1,2024-08-30t16:05:00.000,2024-08-30t15:51:00.000,,a1,a1,4468,a14468,a14468,1.0,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,active,vca,vvct,2024-08-30t13:55:00.000,2024-08-30t13:56:00.000,2024-08-30t13:56:00.000,2024-08-30t13:56:00.000,han,vvnb,t1,2024-08-30t16:05:00.000,2024-08-30t15:51:00.000,vietjet air,vj,vjc,1468,vj1468,vjc1468,1.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-30t14:05:00.000,,,,han,vvnb,t1,2024-08-30t16:20:00.000,,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-30t14:20:00.000,,,,han,vvnb,t1,2024-08-30t16:20:00.000,,,a1,a1,2462,a12462,a12462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-08-30t14:20:00.000,,,,han,vvnb,t1,2024-08-30t16:20:00.000,,flexflight,w2,fxt,4462,w24462,fxt4462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-08-30t14:20:00.000,,,,han,vvnb,t1,2024-08-30t16:20:00.000,,,h1,h1,4332,h14332,h14332,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-08-30t14:20:00.000,,,,han,vvnb,t1,2024-08-30t16:20:00.000,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-30t15:15:00.000,,,,dad,vvdn,1,2024-08-30t16:45:00.000,,,a1,a1,2702,a12702,a12702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-08-30t15:15:00.000,,,,dad,vvdn,1,2024-08-30t16:45:00.000,,flexflight,w2,fxt,4702,w24702,fxt4702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-08-30t15:15:00.000,,,,dad,vvdn,1,2024-08-30t16:45:00.000,,,h1,h1,4348,h14348,h14348,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-08-30t15:15:00.000,,,,dad,vvdn,1,2024-08-30t16:45:00.000,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-30t17:45:00.000,2024-08-30t17:44:00.000,2024-08-30t17:44:00.000,2024-08-30t17:44:00.000,dad,vvdn,1,2024-08-30t19:10:00.000,2024-08-30t18:54:00.000,vietnam airlines,vn,hvn,1440,vn1440,hvn1440,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-30t20:00:00.000,2024-08-30t20:18:00.000,2024-08-30t20:18:00.000,2024-08-30t20:18:00.000,han,vvnb,t1,2024-08-30t22:15:00.000,2024-08-30t22:10:00.000,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,19.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-30t22:25:00.000,,,,han,vvnb,1,2024-08-31t00:40:00.000,,vietnam airlines,vn,hvn,7202,vn7202,hvn7202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-08-31t08:35:00.000,2024-08-31t09:10:00.000,2024-08-31t09:10:00.000,2024-08-31t09:10:00.000,hph,vvci,,2024-08-31t10:40:00.000,2024-08-31t10:58:00.000,,a1,a1,2488,a12488,a12488,36.0,vietjet air,vj,vjc,488,vj488,vjc488,,,,19.0,,,,
departure,active,vca,vvct,2024-08-31t08:35:00.000,2024-08-31t09:10:00.000,2024-08-31t09:10:00.000,2024-08-31t09:10:00.000,hph,vvci,,2024-08-31t10:40:00.000,2024-08-31t10:58:00.000,flexflight,w2,fxt,4488,w24488,fxt4488,36.0,vietjet air,vj,vjc,488,vj488,vjc488,,,,19.0,,,,
departure,active,vca,vvct,2024-08-31t08:35:00.000,2024-08-31t09:10:00.000,2024-08-31t09:10:00.000,2024-08-31t09:10:00.000,hph,vvci,,2024-08-31t10:40:00.000,2024-08-31t10:58:00.000,,h1,h1,4388,h14388,h14388,36.0,vietjet air,vj,vjc,488,vj488,vjc488,,,,19.0,,,,
departure,active,vca,vvct,2024-08-31t08:35:00.000,2024-08-31t09:10:00.000,2024-08-31t09:10:00.000,2024-08-31t09:10:00.000,hph,vvci,,2024-08-31t10:40:00.000,2024-08-31t10:58:00.000,vietjet air,vj,vjc,488,vj488,vjc488,36.0,,,,,,,,,,19.0,,,,
departure,active,vca,vvct,2024-08-31t10:05:00.000,,,,han,vvnb,t1,2024-08-31t12:20:00.000,,vietnam airlines,vn,hvn,1200,vn1200,hvn1200,,,,,,,,,,,,,,,
departure,unknown,vca,vvct,2024-08-31t13:55:00.000,,,,han,vvnb,t1,2024-08-31t16:05:00.000,,,h1,h1,5158,h15158,h15158,,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,unknown,vca,vvct,2024-08-31t13:55:00.000,,,,han,vvnb,t1,2024-08-31t16:05:00.000,,flexflight,w2,fxt,3468,w23468,fxt3468,,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,unknown,vca,vvct,2024-08-31t13:55:00.000,,,,han,vvnb,t1,2024-08-31t16:05:00.000,,,a1,a1,4468,a14468,a14468,,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,
departure,unknown,vca,vvct,2024-08-31t13:55:00.000,,,,han,vvnb,t1,2024-08-31t16:05:00.000,,vietjet air,vj,vjc,1468,vj1468,vjc1468,,,,,,,,,,,,,,,
