,datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),departure_itacode
3287,2024-03-16 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.12,24.85,0.98,0.0,2.33,102.4,0.94,0.0,dad
3288,2024-03-17 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.39,25.02,0.92,0.0,2.9,96.89,0.92,0.0,dad
3289,2024-03-17 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.36,24.9,0.86,0.0,4.03,98.27,0.71,0.0,dad
3290,2024-03-17 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.33,24.17,0.74,0.0,3.95,98.52,0.47,0.0,dad
3291,2024-03-17 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.34,23.49,0.67,0.0,3.96,99.66,0.32,0.0,dad
3292,2024-03-17 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.13,23.14,0.63,0.0,4.09,97.92,0.27,0.02,dad
3293,2024-03-17 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.37,22.53,0.56,0.0,3.98,95.79,0.25,0.0,dad
3294,2024-03-17 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.72,21.76,0.53,0.0,3.98,94.65,0.22,0.0,dad
3295,2024-03-17 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.05,21.44,0.51,0.0,3.97,92.38,0.13,0.0,dad
3296,2024-03-17 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.47,21.56,0.5,0.0,4.05,91.87,0.2,0.0,dad
3297,2024-03-17 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.98,21.37,0.51,0.0,4.1,93.14,0.52,0.0,dad
3298,2024-03-17 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.26,21.54,0.53,0.0,3.81,104.89,0.85,0.0,dad
3299,2024-03-17 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.34,21.32,0.55,0.0,3.06,116.49,0.93,0.0,dad
3300,2024-03-17 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.13,21.57,0.6,0.0,3.19,124.39,0.97,0.0,dad
3301,2024-03-17 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.9,22.27,0.67,0.0,3.25,122.88,0.97,0.0,dad
3302,2024-03-17 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.85,22.67,0.73,0.0,3.0,119.86,0.99,0.0,dad
3303,2024-03-17 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.52,23.39,0.78,0.0,2.88,115.44,0.97,0.0,dad
3304,2024-03-17 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.33,23.92,0.82,0.0,2.69,114.2,0.97,0.0,dad
3305,2024-03-17 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.89,24.16,0.85,0.0,2.41,112.42,0.98,0.0,dad
3306,2024-03-17 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.5,24.54,0.89,0.0,2.25,108.15,1.0,0.0,dad
3307,2024-03-17 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.01,24.24,0.9,0.0,1.97,116.05,1.0,0.0,dad
3308,2024-03-17 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.0,24.46,0.91,0.0,1.61,119.09,0.96,0.0,dad
3309,2024-03-17 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.83,24.46,0.92,0.0,1.68,116.01,0.98,0.0,dad
3310,2024-03-17 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.43,24.76,0.96,0.0,1.53,141.01,1.0,0.0,dad
3311,2024-03-17 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.64,24.69,0.94,0.0,2.28,126.92,1.0,0.0,dad
3312,2024-03-18 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.82,25.05,0.9,0.0,3.53,119.43,0.87,0.0,dad
3313,2024-03-18 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.83,24.75,0.83,0.0,4.51,113.04,0.57,0.0,dad
3314,2024-03-18 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.73,24.07,0.72,0.0,4.78,110.84,0.24,0.0,dad
3315,2024-03-18 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.75,23.27,0.64,0.0,4.82,111.48,0.13,0.0,dad
3316,2024-03-18 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.61,22.53,0.59,0.0,4.97,109.6,0.27,0.0,dad
3317,2024-03-18 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.33,21.92,0.54,0.0,4.93,104.95,0.43,0.0,dad
3318,2024-03-18 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.17,21.22,0.5,0.0,4.94,104.92,0.44,0.0,dad
3319,2024-03-18 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.52,20.75,0.47,0.0,5.13,106.92,0.41,0.0,dad
3320,2024-03-18 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.14,19.94,0.46,0.0,5.29,106.12,0.34,0.0,dad
3321,2024-03-18 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.57,19.8,0.47,0.0,5.16,105.77,0.5,0.0,dad
3322,2024-03-18 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.26,20.02,0.51,0.0,4.78,109.64,0.37,0.0,dad
3323,2024-03-18 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.01,20.37,0.56,0.0,3.71,115.72,0.2,0.0,dad
3324,2024-03-18 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.56,21.19,0.64,0.0,3.04,119.19,0.27,0.0,dad
3325,2024-03-18 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.74,22.07,0.71,0.0,2.54,121.43,0.27,0.0,dad
3326,2024-03-18 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.91,22.95,0.79,0.0,2.11,120.01,0.04,0.0,dad
3327,2024-03-18 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.47,23.59,0.84,0.0,1.85,113.13,0.08,0.0,dad
3328,2024-03-18 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.31,24.05,0.87,0.0,1.76,112.08,0.29,0.0,dad
3329,2024-03-18 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.97,24.17,0.9,0.0,1.78,115.48,0.85,0.0,dad
3330,2024-03-18 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.83,24.43,0.92,0.0,1.88,114.14,0.7,0.0,dad
3331,2024-03-18 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.7,24.37,0.92,0.0,2.38,116.65,0.68,0.0,dad
3332,2024-03-18 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.71,24.26,0.92,0.0,2.74,117.46,0.56,0.0,dad
3333,2024-03-18 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.65,24.51,0.93,0.0,3.06,116.08,0.7,0.0,dad
3334,2024-03-18 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.57,24.14,0.92,0.0,2.84,114.86,0.92,0.0,dad
3335,2024-03-18 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.3,24.11,0.93,0.0,3.0,112.57,0.8,0.0,dad
3336,2024-03-19 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.44,24.17,0.87,0.0,3.13,109.41,0.58,0.0,dad
3337,2024-03-19 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.75,23.96,0.8,0.0,4.1,105.21,0.65,0.0,dad
3338,2024-03-19 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.89,23.55,0.69,0.0,4.85,101.63,0.68,0.0,dad
3339,2024-03-19 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.74,22.55,0.62,0.0,5.24,98.21,0.59,0.0,dad
3340,2024-03-19 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.31,21.53,0.56,0.0,5.6,99.84,0.5,0.0,dad
3341,2024-03-19 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.43,21.11,0.51,0.0,5.63,99.31,0.36,0.0,dad
3342,2024-03-19 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.1,20.42,0.47,0.0,5.68,100.36,0.21,0.0,dad
3343,2024-03-19 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.05,20.04,0.46,0.0,5.67,102.41,0.15,0.0,dad
3344,2024-03-19 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.57,20.02,0.48,0.0,5.61,102.57,0.08,0.0,dad
3345,2024-03-19 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.23,19.7,0.48,0.0,5.41,105.85,0.13,0.0,dad
3346,2024-03-19 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.72,20.27,0.54,0.0,4.77,115.49,0.06,0.0,dad
3347,2024-03-19 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.75,20.65,0.58,0.0,3.44,121.74,0.03,0.0,dad
3348,2024-03-19 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.22,21.69,0.68,0.0,2.73,122.75,0.0,0.0,dad
3349,2024-03-19 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.48,22.2,0.73,0.0,2.51,118.6,0.0,0.0,dad
3350,2024-03-19 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.07,22.69,0.77,0.0,2.42,113.47,0.0,0.0,dad
3351,2024-03-19 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.76,22.96,0.8,0.0,2.12,112.57,0.02,0.0,dad
3352,2024-03-19 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.61,23.09,0.81,0.0,2.16,116.05,0.01,0.0,dad
3353,2024-03-19 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.23,23.08,0.83,0.0,2.27,114.95,0.23,0.0,dad
3354,2024-03-19 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.0,23.07,0.84,0.0,2.5,111.95,0.65,0.0,dad
3355,2024-03-19 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.79,22.88,0.84,0.0,2.82,107.87,0.7,0.0,dad
3356,2024-03-19 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.53,22.57,0.84,0.0,3.1,102.1,0.75,0.0,dad
3357,2024-03-19 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.57,21.93,0.8,0.0,3.3,100.84,0.79,0.0,dad
3358,2024-03-19 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.42,22.16,0.82,0.0,3.51,103.79,0.92,0.0,dad
3359,2024-03-19 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.39,21.7,0.8,0.0,3.68,100.53,0.8,0.0,dad
3360,2024-03-20 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.23,22.01,0.78,0.0,3.85,98.09,0.41,0.0,dad
3361,2024-03-20 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.47,22.15,0.73,0.0,4.64,90.63,0.49,0.0,dad
3362,2024-03-20 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.99,21.96,0.62,0.0,4.85,81.75,0.6,0.0,dad
3363,2024-03-20 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.85,21.19,0.56,0.0,5.23,75.33,0.33,0.0,dad
3364,2024-03-20 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.56,20.38,0.52,0.0,5.63,78.47,0.24,0.0,dad
3365,2024-03-20 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.46,20.13,0.48,0.0,5.65,84.27,0.11,0.0,dad
3366,2024-03-20 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.93,19.96,0.44,0.0,5.85,90.79,0.08,0.0,dad
3367,2024-03-20 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.68,19.82,0.44,0.0,6.16,96.57,0.05,0.0,dad
3368,2024-03-20 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.92,20.29,0.47,0.0,6.26,98.77,0.08,0.0,dad
3369,2024-03-20 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.76,20.26,0.48,0.0,5.79,102.31,0.16,0.0,dad
3370,2024-03-20 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.24,20.08,0.52,0.0,4.93,112.3,0.1,0.0,dad
3371,2024-03-20 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.6,20.47,0.55,0.0,4.11,116.67,0.06,0.0,dad
3372,2024-03-20 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.3,21.39,0.62,0.0,3.9,117.72,0.05,0.0,dad
3373,2024-03-20 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.56,21.78,0.67,0.0,3.87,117.09,0.08,0.0,dad
3374,2024-03-20 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.01,22.39,0.72,0.0,3.93,116.31,0.06,0.0,dad
3375,2024-03-20 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.0,22.57,0.72,0.0,3.97,117.7,0.18,0.0,dad
3376,2024-03-20 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.8,22.6,0.73,0.0,4.17,119.78,0.46,0.0,dad
3377,2024-03-20 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.69,22.81,0.75,0.0,4.29,118.83,0.83,0.0,dad
3378,2024-03-20 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.13,23.04,0.78,0.0,4.16,113.36,0.68,0.0,dad
3379,2024-03-20 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.06,23.06,0.79,0.0,4.06,106.58,0.43,0.0,dad
3380,2024-03-20 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.86,23.14,0.8,0.0,3.89,99.27,0.43,0.0,dad
3381,2024-03-20 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.82,23.1,0.8,0.0,3.99,91.95,0.41,0.0,dad
3382,2024-03-20 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.92,22.52,0.77,0.0,3.51,95.0,0.77,0.0,dad
3383,2024-03-20 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.94,22.43,0.76,0.0,3.66,87.74,0.65,0.0,dad
3384,2024-03-21 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.11,22.78,0.77,0.0,3.55,77.47,0.69,0.0,dad
3385,2024-03-21 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.81,22.81,0.74,0.0,3.94,73.97,0.64,0.0,dad
3386,2024-03-21 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.61,22.47,0.66,0.0,3.72,73.95,0.29,0.0,dad
3387,2024-03-21 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.11,22.4,0.6,0.0,3.97,78.21,0.18,0.02,dad
3388,2024-03-21 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.91,21.8,0.55,0.0,4.65,84.4,0.17,0.0,dad
3389,2024-03-21 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.44,21.45,0.52,0.0,4.67,87.55,0.15,0.0,dad
3390,2024-03-21 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.34,21.09,0.49,0.0,4.35,90.16,0.15,0.0,dad
3391,2024-03-21 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.69,20.76,0.47,0.0,4.34,96.48,0.19,0.0,dad
3392,2024-03-21 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.45,20.76,0.47,0.0,4.51,103.04,0.22,0.0,dad
3393,2024-03-21 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.08,20.89,0.49,0.0,4.74,108.48,0.26,0.0,dad
3394,2024-03-21 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.9,21.34,0.57,0.0,4.59,111.84,0.27,0.0,dad
